Dia,Altas_nuevos_usuarios_activos_ab._anual_sin_ttp_dia,Altas_nuevos_usuarios_activos_ab._anual_con_ttp_dia,Altas_nuevos_usuarios_activos_ab._anual_total_dia,Usuarios_activos_ab._anual_sin_ttp_ acumulado_desde_inicio,Usuarios_activos_ab._anual_con_ttp_acumulado_desde_inicio,Usuarios_activos_ab._anual_total_acumulado_desde_inicio,Nuevos_usuarios_abono_1_dia,Nuevos_usuarios_abono_3_ dias,Nuevos_usuarios_abono_5_dias,Nuevos_usuarios_abono_ocas._total,Usuarios_abono_1_dia_acumulado_de_inicio,Usuarios_abono_3_dias_acumulado_de_inicio,Usuarios_abono_5_dias_acumulado_de_ inicio,Usuarios_abono_ocasional_total_de_inicio,Usos_bicis_abono_anual,Usos_bicis_abono_ocasional,Usos_bicis_total,Usos_abono_anual_acumulado,Usos_abono_ocasional_acumulado,Usos_total_acumulado_ desde_inicio,Horas_Totales_Usos_Bicicletas,Horas_Totales_Disponibilidad_Bicicletas_En_Anclajes,Total_Horas_Servicio_Bicicletas,Media_Bicicletas_Disponibles,tmed,prec,Dia_semana
24-3-18,0,26,26,28821,36037,64858,55,7,4,66,91315,7615,3317,102247,4894,131,5025,10364359,223187,10587546,1421.9,45136.43,46558.33,1939.93,7.6,0,sáb
25-3-18,2,30,32,28823,36067,64890,94,11,4,109,91409,7626,3321,102356,5075,204,5279,10369434,223391,10592825,1683.15,45073.73,46756.88,2032.91,9.6,0,dom
26-3-18,-1,-10,-11,28822,36057,64879,60,3,7,70,91469,7629,3328,102426,7357,181,7538,10376791,223572,10600363,2054.88,45008.63,47063.51,1960.98,9.6,0,lun
27-3-18,-22,37,15,28800,36094,64894,65,11,3,79,91534,7640,3331,102505,7985,202,8187,10384776,223774,10608550,2265.22,44933.47,47198.69,1966.61,14.6,0,mar
28-3-18,-39,-53,-92,28761,36041,64802,66,6,1,73,91600,7646,3332,102578,7263,214,7477,10392039,223988,10616027,2130.62,45202.7,47333.32,1972.22,15,0,mié
29-3-18,8,34,42,28769,36075,64844,95,5,1,101,91695,7651,3333,102679,4036,220,4256,10396075,224208,10620283,1464.25,45931.91,47396.16,1974.84,12.2,0.8,jue
30-3-18,12,20,32,28781,36095,64876,92,22,1,115,91787,7673,3334,102794,2976,268,3244,10399051,224476,10623527,1061.7,46040.11,47101.81,1962.58,7.8,2.2,vie
31-3-18,0,1,1,28781,36096,64877,107,14,2,123,91894,7687,3336,102917,3664,285,3949,10402715,224761,10627476,1237.37,45437.26,46674.63,1944.78,8.8,0,sáb
1-4-18,22,37,59,28803,36133,64936,181,8,4,193,92075,7695,3340,103110,4772,510,5282,10407487,225271,10632758,1928.18,45423.58,47351.76,1972.99,11.4,0,dom
2-4-18,-19,8,-11,28784,36141,64925,91,5,2,98,92166,7700,3342,103208,8853,301,9154,10416340,225572,10641912,2463.53,45176.46,47639.99,1985,14.4,5.3,lun
3-4-18,5,5,10,28789,36146,64935,24,2,1,27,92190,7702,3343,103235,9293,98,9391,10425633,225670,10651303,2282.13,44802.78,47084.91,1961.87,12.3,0,mar
4-4-18,-5,19,14,28784,36165,64949,32,8,1,41,92222,7710,3344,103276,9794,96,9890,10435427,225766,10661193,2487.47,44664.51,47151.98,1964.67,11.7,0,mié
5-4-18,-7,35,28,28777,36200,64977,58,6,2,66,92280,7716,3346,103342,10976,138,11114,10446403,225904,10672307,2824.8,44032.01,46856.81,1952.37,12.3,0,jue
6-4-18,-24,-35,-59,28753,36165,64918,53,14,3,70,92333,7730,3349,103412,8253,156,8409,10454656,226060,10680716,2177.75,44892.33,47070.08,1961.25,13.6,7.4,vie
7-4-18,3,25,28,28756,36190,64946,43,4,1,48,92376,7734,3350,103460,5237,81,5318,10459893,226141,10686034,1546.63,45284.48,46831.11,1951.3,9.4,4.1,sáb
8-4-18,13,31,44,28769,36221,64990,126,1,8,135,92502,7735,3358,103595,7248,294,7542,10467141,226435,10693576,2408.17,43698.98,46107.15,1921.13,10.4,2.5,dom
9-4-18,-23,3,-20,28746,36224,64970,8,1,3,12,92510,7736,3361,103607,6908,28,6936,10474049,226463,10700512,1688.57,44812.26,46500.83,1937.53,6.8,2.7,lun
10-4-18,-15,-33,-48,28731,36191,64922,1,0,0,1,92511,7736,3361,103608,3063,6,3069,10477112,226469,10703581,800.5,46827.66,47628.16,1984.51,5.4,17.6,mar
11-4-18,-97,-118,-215,28634,36073,64707,32,3,3,38,92543,7739,3364,103646,8612,67,8679,10485724,226536,10712260,2083.88,45300.2,47384.08,1974.34,7,0,mié
12-4-18,-6,-23,-29,28628,36050,64678,20,3,0,23,92563,7742,3364,103669,7075,53,7128,10492799,226589,10719388,1809.1,45801.85,47610.95,1983.79,8.4,7.4,jue
13-4-18,-13,-2,-15,28615,36048,64663,31,13,1,45,92594,7755,3365,103714,8595,80,8675,10501394,226669,10728063,2308.57,45456.41,47764.98,1990.21,9.8,4.8,vie
14-4-18,26,35,61,28641,36083,64724,151,13,3,167,92745,7768,3368,103881,7668,330,7998,10509062,226999,10736061,2535.07,45057.15,47592.22,1983.01,10.8,0.2,sáb
15-4-18,17,53,70,28658,36136,64794,126,8,3,137,92871,7776,3371,104018,7296,300,7596,10516358,227299,10743657,2421.87,45273.23,47695.1,1987.3,13.3,14.3,dom
16-4-18,-8,1,-7,28650,36137,64787,49,4,4,57,92920,7780,3375,104075,9844,116,9960,10526202,227415,10753617,2612.15,44632.73,47244.88,1968.54,12.3,0,lun
17-4-18,16,22,38,28666,36159,64825,65,7,7,79,92985,7787,3382,104154,11401,168,11569,10537603,227583,10765186,3144.88,43891.6,47036.48,1959.85,14.6,0,mar
18-4-18,-53,-54,-107,28613,36105,64718,76,2,2,80,93061,7789,3384,104234,12503,191,12694,10550106,227774,10777880,3397.4,43109.5,46506.9,1937.79,18.4,0,mié
19-4-18,11,23,34,28624,36128,64752,39,6,3,48,93100,7795,3387,104282,12561,139,12700,10562667,227913,10790580,3417.7,42484.03,45901.73,1912.57,18.1,0,jue
20-4-18,4,21,25,28628,36149,64777,97,7,0,104,93197,7802,3387,104386,12149,177,12326,10574816,228090,10802906,3417.33,43664.75,47082.08,1961.75,17.4,0,vie
21-4-18,28,63,91,28656,36212,64868,155,28,5,188,93352,7830,3392,104574,8705,419,9124,10583521,228509,10812030,2903.37,44654.35,47557.72,1981.57,15.7,0,sáb
22-4-18,15,78,93,28671,36290,64961,138,9,3,150,93490,7839,3395,104724,9094,336,9430,10592615,228845,10821460,2976.52,44319.13,47295.65,1970.65,18,#N/A,dom
23-4-18,-2,11,9,28669,36301,64970,76,10,1,87,93566,7849,3396,104811,11376,221,11597,10603991,229066,10833057,3131.87,44440.43,47572.3,1982.18,19.4,0,lun
24-4-18,-2,28,26,28667,36329,64996,73,6,4,83,93639,7855,3400,104894,12845,183,13028,10616836,229249,10846085,3495.18,43535.47,47030.65,1959.61,20.5,0,mar
25-4-18,-27,-15,-42,28640,36314,64954,52,7,2,61,93691,7862,3402,104955,13592,160,13752,10630428,229409,10859837,3649.17,42715.53,46364.7,1931.86,20.8,0,mié
26-4-18,3,12,15,28643,36326,64969,55,10,0,65,93746,7872,3402,105020,13392,171,13563,10643820,229580,10873400,3741.87,42875.72,46617.59,1942.4,20.2,0,jue
27-4-18,-12,28,16,28631,36354,64985,100,21,7,128,93846,7893,3409,105148,12329,291,12620,10656149,229871,10886020,3578.87,42693.75,46272.62,1928.03,19.4,0,vie
28-4-18,15,45,60,28646,36399,65045,187,14,5,206,94033,7907,3414,105354,6987,453,7440,10663136,230324,10893460,2403.07,43718.4,46121.47,1921.73,14.4,6.2,sáb
29-4-18,14,14,28,28660,36413,65073,41,5,0,46,94074,7912,3414,105400,3707,150,3857,10666843,230474,10897317,1150.48,45735.98,46886.46,1953.6,8.3,3.8,dom
30-4-18,-21,-2,-23,28639,36411,65050,79,5,0,84,94153,7917,3414,105484,5555,199,5754,10672398,230673,10903071,1635.97,45861.25,47497.22,1979.05,8.2,2.5,lun
1-5-18,11,67,78,28650,36478,65128,194,6,5,205,94347,7923,3419,105689,5669,418,6087,10678067,231091,10909158,2142.45,45180.84,47323.29,1971.8,10.7,0,mar
2-5-18,23,57,80,28673,36535,65208,101,5,3,109,94448,7928,3422,105798,6903,236,7139,10684970,231327,10916297,2290.47,44586.06,46876.53,1953.19,12.1,0,mié
3-5-18,-4,13,9,28669,36548,65217,53,10,6,69,94501,7938,3428,105867,10814,211,11025,10695784,231538,10927322,2901.3,43461.66,46362.96,1931.79,14.4,0,jue
4-5-18,14,58,72,28683,36606,65289,70,33,2,105,94571,7971,3430,105972,11629,223,11852,10707413,231761,10939174,3346.78,43473.35,46820.13,1950.84,14,0,vie
5-5-18,-35,7,-28,28648,36613,65261,185,26,4,215,94756,7997,3434,106187,9114,463,9577,10716527,232224,10948751,3177,43720.88,46897.88,1954.08,17.1,#N/A,sáb
6-5-18,27,90,117,28675,36703,65378,190,10,3,203,94946,8007,3437,106390,8495,478,8973,10725022,232702,10957724,3060.05,43101.5,46161.55,1923.4,18.4,1.5,dom
7-5-18,-9,8,-1,28666,36711,65377,56,11,12,79,95002,8018,3449,106469,10334,234,10568,10735356,232936,10968292,2836.57,44075.58,46912.15,1954.67,17.6,13.5,lun
8-5-18,4,37,41,28670,36748,65418,72,6,9,87,95074,8024,3458,106556,11623,268,11891,10746979,233204,10980183,3170.72,43246.01,46416.73,1934.03,18.8,0.2,mar
9-5-18,8,28,36,28678,36776,65454,79,13,3,95,95153,8037,3461,106651,13000,234,13234,10759979,233438,10993417,3522.63,42561.55,46084.18,1920.17,19.1,0,mié
10-5-18,10,59,69,28688,36835,65523,100,10,1,111,95253,8047,3462,106762,13411,335,13746,10773390,233773,11007163,3761.53,41896.75,45658.28,1902.43,18.7,0,jue
11-5-18,-18,4,-14,28670,36839,65509,115,28,1,144,95368,8075,3463,106906,12759,350,13109,10786149,234123,11020272,3674.73,41207.93,44882.66,1870.11,19.2,0,vie
12-5-18,15,69,84,28685,36908,65593,155,17,6,178,95523,8092,3469,107084,8385,438,8823,10794534,234561,11029095,2750.48,42318.37,45068.85,1877.87,15.4,0,sáb
13-5-18,19,83,102,28704,36991,65695,175,10,5,190,95698,8102,3474,107274,7476,469,7945,10802010,235030,11037040,2717.57,42774.58,45492.15,1895.51,11.8,0,dom
14-5-18,-55,-50,-105,28649,36941,65590,70,4,3,77,95768,8106,3477,107351,10559,204,10763,10812569,235234,11047803,2907.47,42413.23,45320.7,1888.36,14.9,0,lun
15-5-18,22,83,105,28671,37024,65695,140,12,3,155,95908,8118,3480,107506,9242,298,9540,10821811,235532,11057343,3177.62,42136.41,45314.03,1888.08,15.8,0,mar
16-5-18,-24,25,1,28647,37049,65696,58,11,2,71,95966,8129,3482,107577,12792,194,12986,10834603,235726,11070329,3485.9,42333.35,45819.25,1909.14,18.4,0,mié
17-5-18,-75,19,-56,28572,37068,65640,76,14,10,100,96042,8143,3492,107677,13369,196,13565,10847972,235922,11083894,3670.93,41737.1,45408.03,1892,20,#N/A,jue
18-5-18,-6,16,10,28566,37084,65650,59,7,1,67,96101,8150,3493,107744,11814,190,12004,10859786,236112,11095898,3232.63,42312.03,45544.66,1897.69,18.7,0.7,vie
19-5-18,28,52,80,28594,37136,65730,215,27,5,247,96316,8177,3498,107991,9498,491,9989,10869284,236603,11105887,3020.68,42018.75,45039.43,1876.64,19.5,0.1,sáb
20-5-18,22,70,92,28616,37206,65822,177,15,3,195,96493,8192,3501,108186,8873,508,9381,10878157,237111,11115268,3052.82,41308.4,44361.22,1848.38,17.9,0,dom
21-5-18,-20,29,9,28596,37235,65831,82,8,8,98,96575,8200,3509,108284,11605,292,11897,10889762,237403,11127165,3153.03,41058.18,44211.21,1842.13,19,5.6,lun
22-5-18,-3,-4,-7,28593,37231,65824,49,5,8,62,96624,8205,3517,108346,12127,163,12290,10901889,237566,11139455,3204.12,40635.63,43839.75,1826.66,18.6,0.1,mar
23-5-18,-1,6,5,28592,37237,65829,34,12,1,47,96658,8217,3518,108393,12692,136,12828,10914581,237702,11152283,3384.68,40047.3,43431.98,1809.67,20.8,0.3,mié
24-5-18,-44,-29,-73,28548,37208,65756,48,12,2,62,96706,8229,3520,108455,13149,184,13333,10927730,237886,11165616,3498.37,39483.36,42981.73,1790.91,21.7,28.9,jue
25-5-18,-53,-35,-88,28495,37173,65668,36,8,3,47,96742,8237,3523,108502,7978,94,8072,10935708,237980,11173688,2175.4,40218.7,42394.1,1766.42,15.8,8.9,vie
26-5-18,27,47,74,28522,37220,65742,178,14,2,194,96920,8251,3525,108696,9442,417,9859,10945150,238397,11183547,3111.8,39569.16,42680.96,1778.37,16.9,0,sáb
27-5-18,0,74,74,28522,37294,65816,175,6,4,185,97095,8257,3529,108881,9893,390,10283,10955043,238787,11193830,3395.15,39574.03,42969.18,1790.38,19.3,3.6,dom
28-5-18,-26,-1,-27,28496,37293,65789,37,3,4,44,97132,8260,3533,108925,6334,96,6430,10961377,238883,11200260,1707.98,41944.53,43652.51,1818.85,15.5,13.8,lun
29-5-18,-11,1,-10,28485,37294,65779,33,2,1,36,97165,8262,3534,108961,9451,96,9547,10970828,238979,11209807,2446,41932.83,44378.83,1849.12,16.2,1,mar
30-5-18,-62,-77,-139,28423,37217,65640,46,6,2,54,97211,8268,3536,109015,11388,123,11511,10982216,239102,11221318,2992.55,41744.75,44737.3,1864.05,14.8,0.2,mié
31-5-18,-14,-10,-24,28409,37207,65616,62,12,5,79,97273,8280,3541,109094,13144,174,13318,10995360,239276,11234636,3565.9,41327.11,44893.01,1870.54,17.8,0,jue
1-6-18,-14,22,8,28395,37229,65624,81,24,2,107,97354,8304,3543,109201,13170,213,13383,11008530,239489,11248019,3733.58,40677.45,44411.03,1850.46,18.7,2.3,vie
2-6-18,13,55,68,28408,37284,65692,155,21,5,181,97509,8325,3548,109382,7235,401,7636,11015765,239890,11255655,2418.03,42033.38,44451.41,1852.14,18.2,3.9,sáb
3-6-18,15,66,81,28423,37350,65773,168,8,2,178,97677,8333,3550,109560,9155,392,9547,11024920,240282,11265202,3246.87,41249.85,44496.72,1854.03,17.8,0,dom
4-6-18,-9,15,6,28414,37365,65779,68,5,10,83,97745,8338,3560,109643,12073,201,12274,11036993,240483,11277476,3208.42,41655.45,44863.87,1869.33,16.2,0,lun
5-6-18,-31,14,-17,28383,37379,65762,44,1,5,50,97789,8339,3565,109693,12522,110,12632,11049515,240593,11290108,3220.3,42197.73,45418.03,1892.42,15.9,2.4,mar
6-6-18,-58,-49,-107,28325,37330,65655,24,5,2,31,97813,8344,3567,109724,11128,71,11199,11060643,240664,11301307,2871.65,43067.72,45939.37,1914.14,15,3.5,mié
7-6-18,5,-13,-8,28330,37317,65647,51,28,5,84,97864,8372,3572,109808,13616,202,13818,11074259,240866,11315125,3728.78,42425.7,46154.48,1923.1,17.7,2.8,jue
8-6-18,-12,-17,-29,28318,37300,65618,17,6,2,25,97881,8378,3574,109833,7925,86,8011,11082184,240952,11323136,2172.72,43735.98,45908.7,1912.86,15.4,2.8,vie
9-6-18,-14,98,84,28304,37398,65702,161,14,6,181,98042,8392,3580,110014,8789,394,9183,11090973,241346,11332319,2810.7,42711.18,45521.88,1896.75,16.2,0.5,sáb
10-6-18,9,48,57,28313,37446,65759,118,18,8,144,98160,8410,3588,110158,7918,330,8248,11098891,241676,11340567,2542.3,43230.8,45773.1,1907.21,15.3,0,dom
11-6-18,-13,4,-9,28300,37450,65750,64,11,4,79,98224,8421,3592,110237,11569,175,11744,11110460,241851,11352311,3029.98,42164.25,45194.23,1883.09,16.8,#N/A,lun
12-6-18,-5,13,8,28295,37463,65758,56,7,4,67,98280,8428,3596,110304,12879,162,13041,11123339,242013,11365352,3456.18,41260.96,44717.14,1863.21,18.6,0,mar
13-6-18,-83,-58,-141,28212,37405,65617,65,6,10,81,98345,8434,3606,110385,13546,188,13734,11136885,242201,11379086,3578.3,41396.05,44974.35,1873.93,19.6,0,mié
